company_id,row_type,cumulativeFunding_year,cumulativeFunding_value
1886,cumulativeFunding,2023,1750000
1886,cumulativeFunding,2024,1750000
1886,cumulativeFunding,2025,1750000
1886,cumulativeFunding,,1750000
1890,cumulativeFunding,2018,28000000
1890,cumulativeFunding,2019,74000000
1890,cumulativeFunding,2020,117000000
1890,cumulativeFunding,2021,352000000
1890,cumulativeFunding,2022,352000000
1890,cumulativeFunding,2023,352000000
1890,cumulativeFunding,2024,352000000
1890,cumulativeFunding,2025,352000000
1890,cumulativeFunding,,352000000
1897,cumulativeFunding,2023,
1897,cumulativeFunding,2024,3000000
1897,cumulativeFunding,2025,3000000
1897,cumulativeFunding,,3000000
1898,cumulativeFunding,2015,500000
1898,cumulativeFunding,2016,500000
1898,cumulativeFunding,2017,500000
1898,cumulativeFunding,2018,500000
1898,cumulativeFunding,2019,500000
1898,cumulativeFunding,2020,3200000
1898,cumulativeFunding,2021,3200000
1898,cumulativeFunding,2022,3200000
1898,cumulativeFunding,2023,3200000
1898,cumulativeFunding,2024,3200000
1898,cumulativeFunding,2025,3200000
1898,cumulativeFunding,,3200000
1901,cumulativeFunding,2019,3000000
1901,cumulativeFunding,2020,5500000
1901,cumulativeFunding,2021,5500000
1901,cumulativeFunding,2022,13500000
1901,cumulativeFunding,2023,13500000
1901,cumulativeFunding,2024,13500000
1901,cumulativeFunding,2025,13500000
1901,cumulativeFunding,,13500000
1902,cumulativeFunding,2023,
1902,cumulativeFunding,2024,525000
1902,cumulativeFunding,2025,525000
1902,cumulativeFunding,,525000
1904,cumulativeFunding,2019,3330000
1904,cumulativeFunding,2020,5760000
1904,cumulativeFunding,2021,8760000
1904,cumulativeFunding,2022,13010000
1904,cumulativeFunding,2023,13010000
1904,cumulativeFunding,2024,13010000
1904,cumulativeFunding,2025,13010000
1904,cumulativeFunding,,13010000
1894,cumulativeFunding,2013,4750000
1894,cumulativeFunding,2014,15750000
1894,cumulativeFunding,2015,15750000
1894,cumulativeFunding,2016,28750000
1894,cumulativeFunding,2017,28750000
1894,cumulativeFunding,2018,28750000
1894,cumulativeFunding,2019,28750000
1894,cumulativeFunding,2020,28750000
1894,cumulativeFunding,2021,28750000
1894,cumulativeFunding,2022,28750000
1894,cumulativeFunding,2023,28750000
1894,cumulativeFunding,2024,28750000
1894,cumulativeFunding,2025,28750000
1894,cumulativeFunding,,28750000
1906,cumulativeFunding,2019,
1906,cumulativeFunding,2020,
1906,cumulativeFunding,2021,
1906,cumulativeFunding,2022,
1906,cumulativeFunding,2023,
1906,cumulativeFunding,2024,25000
1906,cumulativeFunding,2025,25000
1906,cumulativeFunding,,25000
1907,cumulativeFunding,2022,800000
1907,cumulativeFunding,2023,800000
1907,cumulativeFunding,2024,800000
1907,cumulativeFunding,2025,800000
1907,cumulativeFunding,,800000
1908,cumulativeFunding,2024,6400000
1908,cumulativeFunding,2025,6400000
1908,cumulativeFunding,,6400000
1911,cumulativeFunding,2006,8500000
1911,cumulativeFunding,2007,8500000
1911,cumulativeFunding,2008,17500000
1911,cumulativeFunding,2009,29500000
1911,cumulativeFunding,2010,29500000
1911,cumulativeFunding,2011,35500000
1911,cumulativeFunding,2012,35500000
1911,cumulativeFunding,2013,35500000
1911,cumulativeFunding,2014,35500000
1911,cumulativeFunding,2015,35500000
1911,cumulativeFunding,2016,35500000
1911,cumulativeFunding,2017,35500000
1911,cumulativeFunding,2018,35500000
1911,cumulativeFunding,2019,35500000
1911,cumulativeFunding,2020,35500000
1911,cumulativeFunding,2021,35500000
1911,cumulativeFunding,2022,35500000
1911,cumulativeFunding,2023,35500000
1911,cumulativeFunding,2024,35500000
1911,cumulativeFunding,2025,35500000
1911,cumulativeFunding,,35500000
1913,cumulativeFunding,2015,500000
1913,cumulativeFunding,2016,500000
1913,cumulativeFunding,2017,8000000
1913,cumulativeFunding,2018,24000000
1913,cumulativeFunding,2019,24000000
1913,cumulativeFunding,2020,54000000
1913,cumulativeFunding,2021,54000000
1913,cumulativeFunding,2022,54000000
1913,cumulativeFunding,2023,54000000
1913,cumulativeFunding,2024,54000000
1913,cumulativeFunding,2025,54000000
1913,cumulativeFunding,,54000000
1920,cumulativeFunding,2017,5000000
1920,cumulativeFunding,2018,5700000
1920,cumulativeFunding,2019,8700000
1920,cumulativeFunding,2020,11900000
1920,cumulativeFunding,2021,20100000
1920,cumulativeFunding,2022,27400000
1920,cumulativeFunding,2023,28200000
1920,cumulativeFunding,2024,38200000
1920,cumulativeFunding,2025,38200000
1920,cumulativeFunding,,38200000
1921,cumulativeFunding,2019,
1921,cumulativeFunding,2020,
1921,cumulativeFunding,2021,15500000
1921,cumulativeFunding,2022,39500000
1921,cumulativeFunding,2023,39500000
1921,cumulativeFunding,2024,39500000
1921,cumulativeFunding,2025,39500000
1921,cumulativeFunding,,39500000
1926,cumulativeFunding,2016,1500000
1926,cumulativeFunding,2017,1500000
1926,cumulativeFunding,2018,6500000
1926,cumulativeFunding,2019,6500000
1926,cumulativeFunding,2020,6500000
1926,cumulativeFunding,2021,6500000
1926,cumulativeFunding,2022,6500000
1926,cumulativeFunding,2023,6500000
1926,cumulativeFunding,2024,11500000
1926,cumulativeFunding,2025,11500000
1926,cumulativeFunding,,11500000
1934,cumulativeFunding,2022,
1934,cumulativeFunding,2023,
1934,cumulativeFunding,2024,960000
1934,cumulativeFunding,2025,960000
1934,cumulativeFunding,,960000
1935,cumulativeFunding,2014,1200000
1935,cumulativeFunding,2015,3450000
1935,cumulativeFunding,2016,3450000
1935,cumulativeFunding,2017,3450000
1935,cumulativeFunding,2018,3450000
1935,cumulativeFunding,2019,3450000
1935,cumulativeFunding,2020,3450000
1935,cumulativeFunding,2021,3450000
1935,cumulativeFunding,2022,3450000
1935,cumulativeFunding,2023,3450000
1935,cumulativeFunding,2024,3450000
1935,cumulativeFunding,2025,3450000
1935,cumulativeFunding,,3450000
1936,cumulativeFunding,2018,
1936,cumulativeFunding,2019,7200000
1936,cumulativeFunding,2020,31200000
1936,cumulativeFunding,2021,81200000
1936,cumulativeFunding,2022,81200000
1936,cumulativeFunding,2023,81200000
1936,cumulativeFunding,2024,81200000
1936,cumulativeFunding,2025,81200000
1936,cumulativeFunding,,81200000
1938,cumulativeFunding,2019,
1938,cumulativeFunding,2020,
1938,cumulativeFunding,2021,
1938,cumulativeFunding,2022,
1938,cumulativeFunding,2023,
1938,cumulativeFunding,2024,420000
1938,cumulativeFunding,2025,420000
1938,cumulativeFunding,,420000
1939,cumulativeFunding,2017,20000000
1939,cumulativeFunding,2018,65000000
1939,cumulativeFunding,2019,72000000
1939,cumulativeFunding,2020,95000000
1939,cumulativeFunding,2021,172000000
1939,cumulativeFunding,2022,172000000
1939,cumulativeFunding,2023,281000000
1939,cumulativeFunding,2024,281000000
1939,cumulativeFunding,2025,281000000
1939,cumulativeFunding,,281000000
1946,cumulativeFunding,2019,57000
1946,cumulativeFunding,2020,807000
1946,cumulativeFunding,2021,1307000
1946,cumulativeFunding,2022,7607000
1946,cumulativeFunding,2023,7607000
1946,cumulativeFunding,2024,7607000
1946,cumulativeFunding,2025,7607000
1946,cumulativeFunding,,7607000
1948,cumulativeFunding,2019,
1948,cumulativeFunding,2020,
1948,cumulativeFunding,2021,12000000
1948,cumulativeFunding,2022,12000000
1948,cumulativeFunding,2023,12000000
1948,cumulativeFunding,2024,12000000
1948,cumulativeFunding,2025,12000000
1948,cumulativeFunding,,12000000
1950,cumulativeFunding,2019,7000000
1950,cumulativeFunding,2020,7000000
1950,cumulativeFunding,2021,7000000
1950,cumulativeFunding,2022,7000000
1950,cumulativeFunding,2023,7000000
1950,cumulativeFunding,2024,7000000
1950,cumulativeFunding,2025,7000000
1950,cumulativeFunding,,7000000
1951,cumulativeFunding,2018,3100000
1951,cumulativeFunding,2019,3100000
1951,cumulativeFunding,2020,3100000
1951,cumulativeFunding,2021,3600000
1951,cumulativeFunding,2022,3600000
1951,cumulativeFunding,2023,3600000
1951,cumulativeFunding,2024,3600000
1951,cumulativeFunding,2025,3600000
1951,cumulativeFunding,,3600000
1953,cumulativeFunding,2022,2100000
1953,cumulativeFunding,2023,2100000
1953,cumulativeFunding,2024,2100000
1953,cumulativeFunding,2025,2100000
1953,cumulativeFunding,,2100000
1955,cumulativeFunding,2018,7000000
1955,cumulativeFunding,2019,34000000
1955,cumulativeFunding,2020,94000000
1955,cumulativeFunding,2021,104000000
1955,cumulativeFunding,2022,204000000
1955,cumulativeFunding,2023,204000000
1955,cumulativeFunding,2024,204000000
1955,cumulativeFunding,2025,204000000
1955,cumulativeFunding,,204000000
1956,cumulativeFunding,2018,3000000
1956,cumulativeFunding,2019,22000000
1956,cumulativeFunding,2020,22000000
1956,cumulativeFunding,2021,96000000
1956,cumulativeFunding,2022,96000000
1956,cumulativeFunding,2023,96000000
1956,cumulativeFunding,2024,96000000
1956,cumulativeFunding,2025,96000000
1956,cumulativeFunding,,96000000
1957,cumulativeFunding,2019,
1957,cumulativeFunding,2020,853800
1957,cumulativeFunding,2021,853800
1957,cumulativeFunding,2022,853800
1957,cumulativeFunding,2023,853800
1957,cumulativeFunding,2024,853800
1957,cumulativeFunding,2025,853800
1957,cumulativeFunding,,853800
1960,cumulativeFunding,2017,45000000
1960,cumulativeFunding,2018,120000000
1960,cumulativeFunding,2019,120000000
1960,cumulativeFunding,2020,120000000
1960,cumulativeFunding,2021,120000000
1960,cumulativeFunding,2022,120000000
1960,cumulativeFunding,2023,120000000
1960,cumulativeFunding,2024,120000000
1960,cumulativeFunding,2025,120000000
1960,cumulativeFunding,,120000000
1965,cumulativeFunding,2014,30000000
1965,cumulativeFunding,2015,30000000
1965,cumulativeFunding,2016,30000000
1965,cumulativeFunding,2017,30000000
1965,cumulativeFunding,2018,30000000
1965,cumulativeFunding,2019,30000000
1965,cumulativeFunding,2020,30000000
1965,cumulativeFunding,2021,30000000
1965,cumulativeFunding,2022,30000000
1965,cumulativeFunding,2023,30000000
1965,cumulativeFunding,2024,30000000
1965,cumulativeFunding,2025,30000000
1965,cumulativeFunding,,30000000
1966,cumulativeFunding,2022,
1966,cumulativeFunding,2023,
1966,cumulativeFunding,2024,7000000
1966,cumulativeFunding,2025,7000000
1966,cumulativeFunding,,7000000
1967,cumulativeFunding,2018,
1967,cumulativeFunding,2019,57000
1967,cumulativeFunding,2020,57000
1967,cumulativeFunding,2021,57000
1967,cumulativeFunding,2022,57000
1967,cumulativeFunding,2023,57000
1967,cumulativeFunding,2024,57000
1967,cumulativeFunding,2025,57000
1967,cumulativeFunding,,57000
1968,cumulativeFunding,2018,
1968,cumulativeFunding,2019,1000000
1968,cumulativeFunding,2020,1000000
1968,cumulativeFunding,2021,1000000
1968,cumulativeFunding,2022,1000000
1968,cumulativeFunding,2023,1000000
1968,cumulativeFunding,2024,1000000
1968,cumulativeFunding,2025,1000000
1968,cumulativeFunding,,1000000
1969,cumulativeFunding,2012,3500000
1969,cumulativeFunding,2013,9800000
1969,cumulativeFunding,2014,9800000
1969,cumulativeFunding,2015,14500000
1969,cumulativeFunding,2016,27000000
1969,cumulativeFunding,2017,27000000
1969,cumulativeFunding,2018,28200000
1969,cumulativeFunding,2019,28200000
1969,cumulativeFunding,2020,28200000
1969,cumulativeFunding,2021,198200000
1969,cumulativeFunding,2022,198200000
1969,cumulativeFunding,2023,268200000
1969,cumulativeFunding,2024,268200000
1969,cumulativeFunding,2025,268200000
1969,cumulativeFunding,,268200000
1976,cumulativeFunding,2019,450000
1976,cumulativeFunding,2020,450000
1976,cumulativeFunding,2021,450000
1976,cumulativeFunding,2022,450000
1976,cumulativeFunding,2023,450000
1976,cumulativeFunding,2024,450000
1976,cumulativeFunding,2025,450000
1976,cumulativeFunding,,450000
1979,cumulativeFunding,2019,800000
1979,cumulativeFunding,2020,2000000
1979,cumulativeFunding,2021,2000000
1979,cumulativeFunding,2022,3200000
1979,cumulativeFunding,2023,3200000
1979,cumulativeFunding,2024,3200000
1979,cumulativeFunding,2025,3200000
1979,cumulativeFunding,,3200000
1971,cumulativeFunding,2005,6000000
1971,cumulativeFunding,2006,6000000
1971,cumulativeFunding,2007,11000000
1971,cumulativeFunding,2008,18000000
1971,cumulativeFunding,2009,18000000
1971,cumulativeFunding,2010,18000000
1971,cumulativeFunding,2011,18000000
1971,cumulativeFunding,2012,18000000
1971,cumulativeFunding,2013,18000000
1971,cumulativeFunding,2014,18000000
1971,cumulativeFunding,2015,18000000
1971,cumulativeFunding,2016,38000000
1971,cumulativeFunding,2017,38000000
1971,cumulativeFunding,2018,38000000
1971,cumulativeFunding,2019,38000000
1971,cumulativeFunding,2020,50000000
1971,cumulativeFunding,2021,63500000
1971,cumulativeFunding,2022,63500000
1971,cumulativeFunding,2023,63500000
1971,cumulativeFunding,2024,63500000
1971,cumulativeFunding,2025,63500000
1971,cumulativeFunding,,63500000
1972,cumulativeFunding,2018,
1972,cumulativeFunding,2019,
1972,cumulativeFunding,2020,7000000
1972,cumulativeFunding,2021,7000000
1972,cumulativeFunding,2022,14000000
1972,cumulativeFunding,2023,14000000
1972,cumulativeFunding,2024,14000000
1972,cumulativeFunding,2025,14000000
1972,cumulativeFunding,,14000000
1977,cumulativeFunding,2013,4500000
1977,cumulativeFunding,2014,4500000
1977,cumulativeFunding,2015,12600000
1977,cumulativeFunding,2016,12600000
1977,cumulativeFunding,2017,12600000
1977,cumulativeFunding,2018,12600000
1977,cumulativeFunding,2019,12600000
1977,cumulativeFunding,2020,12600000
1977,cumulativeFunding,2021,12600000
1977,cumulativeFunding,2022,12600000
1977,cumulativeFunding,2023,12600000
1977,cumulativeFunding,2024,12600000
1977,cumulativeFunding,2025,12600000
1977,cumulativeFunding,,12600000
1981,cumulativeFunding,2016,1000000
1981,cumulativeFunding,2017,1000000
1981,cumulativeFunding,2018,6000000
1981,cumulativeFunding,2019,6000000
1981,cumulativeFunding,2020,7000000
1981,cumulativeFunding,2021,7000000
1981,cumulativeFunding,2022,24000000
1981,cumulativeFunding,2023,24000000
1981,cumulativeFunding,2024,24000000
1981,cumulativeFunding,2025,24000000
1981,cumulativeFunding,,24000000
1983,cumulativeFunding,2007,7000000
1983,cumulativeFunding,2008,7000000
1983,cumulativeFunding,2009,7000000
1983,cumulativeFunding,2010,7000000
1983,cumulativeFunding,2011,21000000
1983,cumulativeFunding,2012,21000000
1983,cumulativeFunding,2013,21000000
1983,cumulativeFunding,2014,21000000
1983,cumulativeFunding,2015,21000000
1983,cumulativeFunding,2016,41000000
1983,cumulativeFunding,2017,101000000
1983,cumulativeFunding,2018,164000000
1983,cumulativeFunding,2019,164000000
1983,cumulativeFunding,2020,164000000
1983,cumulativeFunding,2021,289000000
1983,cumulativeFunding,2022,289000000
1983,cumulativeFunding,2023,289000000
1983,cumulativeFunding,2024,289000000
1983,cumulativeFunding,2025,289000000
1983,cumulativeFunding,,289000000
1984,cumulativeFunding,2021,7000000
1984,cumulativeFunding,2022,32000000
1984,cumulativeFunding,2023,32000000
1984,cumulativeFunding,2024,32000000
1984,cumulativeFunding,2025,32000000
1984,cumulativeFunding,,32000000
1982,cumulativeFunding,2014,700000
1982,cumulativeFunding,2015,700000
1982,cumulativeFunding,2016,3500000
1982,cumulativeFunding,2017,6900000
1982,cumulativeFunding,2018,6900000
1982,cumulativeFunding,2019,6900000
1982,cumulativeFunding,2020,6900000
1982,cumulativeFunding,2021,25700000
1982,cumulativeFunding,2022,70700000
1982,cumulativeFunding,2023,70700000
1982,cumulativeFunding,2024,79820000
1982,cumulativeFunding,2025,79820000
1982,cumulativeFunding,,79820000
1985,cumulativeFunding,2012,4500000
1985,cumulativeFunding,2013,6500000
1985,cumulativeFunding,2014,6500000
1985,cumulativeFunding,2015,6500000
1985,cumulativeFunding,2016,34500000
1985,cumulativeFunding,2017,34500000
1985,cumulativeFunding,2018,34500000
1985,cumulativeFunding,2019,34500000
1985,cumulativeFunding,2020,132500000
1985,cumulativeFunding,2021,132500000
1985,cumulativeFunding,2022,132500000
1985,cumulativeFunding,2023,132500000
1985,cumulativeFunding,2024,132500000
1985,cumulativeFunding,2025,132500000
1985,cumulativeFunding,,132500000
1986,cumulativeFunding,2012,8000000
1986,cumulativeFunding,2013,8000000
1986,cumulativeFunding,2014,8000000
1986,cumulativeFunding,2015,8000000
1986,cumulativeFunding,2016,8000000
1986,cumulativeFunding,2017,8000000
1986,cumulativeFunding,2018,23000000
1986,cumulativeFunding,2019,23000000
1986,cumulativeFunding,2020,23000000
1986,cumulativeFunding,2021,23000000
1986,cumulativeFunding,2022,23000000
1986,cumulativeFunding,2023,23000000
1986,cumulativeFunding,2024,23000000
1986,cumulativeFunding,2025,23000000
1986,cumulativeFunding,,23000000
1989,cumulativeFunding,2024,8000000
1989,cumulativeFunding,2025,8000000
1989,cumulativeFunding,,8000000
1990,cumulativeFunding,2018,750000
1990,cumulativeFunding,2019,750000
1990,cumulativeFunding,2020,750000
1990,cumulativeFunding,2021,6000000
1990,cumulativeFunding,2022,6000000
1990,cumulativeFunding,2023,6000000
1990,cumulativeFunding,2024,6000000
1990,cumulativeFunding,2025,6000000
1990,cumulativeFunding,,6000000
1992,cumulativeFunding,2013,80000000
1992,cumulativeFunding,2014,80000000
1992,cumulativeFunding,2015,230000000
1992,cumulativeFunding,2016,230000000
1992,cumulativeFunding,2017,325000000
1992,cumulativeFunding,2018,325000000
1992,cumulativeFunding,2019,325000000
1992,cumulativeFunding,2020,325000000
1992,cumulativeFunding,2021,325000000
